user_id,signup_date,signup_timestamp,channel,device_os,app_version,ab_test_group,country
usr_000254,2026-07-30,2026-07-30 18:37:50,Meta Ads (Instagram),Android,v2.5.2,Variant_B,India
usr_000255,2026-07-24,2026-07-24 10:05:49,Organic Search,iOS,v2.5.2,Variant_B,Germany
usr_000256,2026-07-21,2026-07-21 08:17:35,Organic Search,iOS,v2.5.2,Variant_B,United States
usr_000257,2026-08-09,2026-08-09 05:47:53,Meta Ads (Instagram),Android,v2.5.3,Variant_B,India
usr_000258,2026-06-19,2026-06-19 06:51:59,Meta Ads (Instagram),iOS,v2.5.1,Variant_B,United States
usr_000259,2026-07-30,2026-07-30 06:00:59,Organic Search,Android,v2.5.3,Variant_B,India
usr_000260,2026-06-19,2026-06-19 01:08:49,Meta Ads (Instagram),iOS,v2.5.3,Variant_B,United Kingdom
usr_000261,2026-07-24,2026-07-24 16:22:55,Meta Ads (Instagram),Web,v3.1.0-web,Control_A,India
usr_000262,2026-06-29,2026-06-29 01:34:59,Paid Search (Google),Android,v2.5.3,Variant_B,Germany
usr_000263,2026-07-04,2026-07-04 04:47:28,Paid Search (Google),Android,v2.5.2,Variant_B,United Kingdom
usr_000264,2026-07-22,2026-07-22 04:23:04,Paid Search (Google),Android,v2.5.2,Control_A,Canada
usr_000265,2026-06-06,2026-06-06 16:44:12,Meta Ads (Instagram),iOS,v2.5.2,Control_A,Germany
usr_000266,2026-08-24,2026-08-24 06:46:48,Meta Ads (Instagram),Android,v2.5.1,Control_A,Canada
usr_000267,2026-08-29,2026-08-29 01:11:40,Referral,Android,v2.5.2,Control_A,Germany
usr_000268,2026-08-20,2026-08-20 05:41:34,Paid Search (Google),Android,v2.5.2,Variant_B,United States
usr_000269,2026-06-22,2026-06-22 03:10:58,Influencer Campaign,Android,v2.5.1,Variant_B,Canada
usr_000270,2026-08-10,2026-08-10 18:55:16,Referral,Android,v2.5.1,Variant_B,India
usr_000271,2026-07-19,2026-07-19 09:53:42,Organic Search,iOS,v2.5.3,Variant_B,Germany
usr_000272,2026-06-11,2026-06-11 08:49:41,Meta Ads (Instagram),Android,v2.5.1,Variant_B,Germany
usr_000273,2026-07-27,2026-07-27 00:04:51,Paid Search (Google),Android,v2.5.2,Variant_B,Canada
usr_000274,2026-06-06,2026-06-06 14:23:26,Paid Search (Google),iOS,v2.5.3,Variant_B,United Kingdom
usr_000275,2026-06-11,2026-06-11 12:26:33,Meta Ads (Instagram),Android,v2.5.2,Control_A,India
usr_000276,2026-08-11,2026-08-11 02:29:29,Meta Ads (Instagram),iOS,v2.5.1,Variant_B,United Kingdom
usr_000277,2026-06-17,2026-06-17 16:55:42,Meta Ads (Instagram),Android,v2.5.3,Variant_B,Germany
usr_000278,2026-07-09,2026-07-09 16:59:57,Referral,Android,v2.5.3,Variant_B,United Kingdom
usr_000279,2026-07-17,2026-07-17 01:51:40,Meta Ads (Instagram),Android,v2.5.3,Variant_B,Canada
usr_000280,2026-06-16,2026-06-16 13:25:32,Meta Ads (Instagram),iOS,v2.5.1,Variant_B,India
usr_000281,2026-07-18,2026-07-18 09:12:26,Organic Search,Android,v2.5.2,Control_A,United Kingdom
usr_000282,2026-06-24,2026-06-24 20:14:12,Paid Search (Google),Android,v2.5.2,Variant_B,United Kingdom
usr_000283,2026-08-02,2026-08-02 12:20:33,Organic Search,iOS,v2.5.2,Variant_B,United States
usr_000284,2026-07-21,2026-07-21 20:31:12,Organic Search,Android,v2.5.3,Control_A,United Kingdom
usr_000285,2026-06-24,2026-06-24 01:27:27,Meta Ads (Instagram),Android,v2.5.3,Variant_B,Canada
usr_000286,2026-07-04,2026-07-04 23:03:13,Meta Ads (Instagram),Android,v2.5.1,Variant_B,United States
usr_000287,2026-08-27,2026-08-27 23:38:30,Meta Ads (Instagram),iOS,v2.5.1,Variant_B,India
usr_000288,2026-08-21,2026-08-21 01:13:02,Meta Ads (Instagram),Android,v2.5.2,Control_A,Canada
usr_000289,2026-06-06,2026-06-06 05:15:04,Organic Search,Android,v2.5.3,Control_A,Germany
usr_000290,2026-06-12,2026-06-12 08:42:08,Influencer Campaign,Web,v3.1.0-web,Control_A,Germany
usr_000291,2026-07-13,2026-07-13 22:45:00,Organic Search,Android,v2.5.2,Control_A,United States
usr_000292,2026-07-25,2026-07-25 12:19:43,Meta Ads (Instagram),iOS,v2.5.1,Variant_B,India
usr_000293,2026-07-07,2026-07-07 21:54:21,Paid Search (Google),iOS,v2.5.1,Control_A,United States
usr_000294,2026-07-18,2026-07-18 12:45:08,Meta Ads (Instagram),Web,v3.1.0-web,Control_A,United Kingdom
usr_000295,2026-08-03,2026-08-03 08:42:26,Influencer Campaign,iOS,v2.5.1,Variant_B,United Kingdom
usr_000296,2026-07-07,2026-07-07 16:05:06,Organic Search,iOS,v2.5.2,Variant_B,United Kingdom
usr_000297,2026-06-17,2026-06-17 02:07:23,Meta Ads (Instagram),Web,v3.1.0-web,Variant_B,India
usr_000298,2026-08-17,2026-08-17 13:16:28,Meta Ads (Instagram),Android,v2.5.2,Control_A,Germany
usr_000299,2026-08-03,2026-08-03 23:47:26,Meta Ads (Instagram),iOS,v2.5.3,Control_A,United States
usr_000300,2026-07-03,2026-07-03 22:56:47,Referral,Android,v2.5.2,Variant_B,Canada
usr_000301,2026-06-15,2026-06-15 10:18:09,Organic Search,iOS,v2.5.3,Variant_B,United Kingdom
usr_000302,2026-06-29,2026-06-29 00:06:19,Paid Search (Google),iOS,v2.5.3,Variant_B,United Kingdom
usr_000303,2026-08-22,2026-08-22 03:10:11,Paid Search (Google),Android,v2.5.1,Variant_B,Canada
usr_000304,2026-06-24,2026-06-24 01:40:58,Meta Ads (Instagram),iOS,v2.5.2,Control_A,Germany
usr_000305,2026-07-22,2026-07-22 12:13:57,Organic Search,Android,v2.5.2,Control_A,United States
usr_000306,2026-06-05,2026-06-05 00:19:16,Influencer Campaign,Web,v3.1.0-web,Variant_B,United Kingdom
usr_000307,2026-07-19,2026-07-19 14:57:05,Influencer Campaign,Android,v2.5.1,Control_A,United Kingdom
usr_000308,2026-08-22,2026-08-22 19:20:59,Paid Search (Google),iOS,v2.5.1,Variant_B,India
usr_000309,2026-07-07,2026-07-07 06:57:26,Meta Ads (Instagram),iOS,v2.5.3,Control_A,Germany
usr_000310,2026-07-20,2026-07-20 08:58:08,Organic Search,Android,v2.5.2,Control_A,Germany
usr_000311,2026-07-04,2026-07-04 21:37:24,Meta Ads (Instagram),iOS,v2.5.1,Control_A,Canada
usr_000312,2026-06-10,2026-06-10 00:34:17,Meta Ads (Instagram),iOS,v2.5.2,Variant_B,United Kingdom
usr_000313,2026-07-22,2026-07-22 02:27:10,Meta Ads (Instagram),iOS,v2.5.1,Variant_B,Canada
usr_000314,2026-07-17,2026-07-17 18:02:10,Paid Search (Google),Android,v2.5.3,Variant_B,Canada
usr_000315,2026-07-29,2026-07-29 00:12:08,Meta Ads (Instagram),Android,v2.5.1,Variant_B,India
usr_000316,2026-07-08,2026-07-08 06:17:22,Paid Search (Google),Android,v2.5.2,Variant_B,United States
usr_000317,2026-07-16,2026-07-16 04:41:01,Meta Ads (Instagram),Android,v2.5.1,Variant_B,India
usr_000318,2026-07-23,2026-07-23 22:31:11,Paid Search (Google),Android,v2.5.3,Control_A,United Kingdom
usr_000319,2026-07-01,2026-07-01 10:50:23,Meta Ads (Instagram),Android,v2.5.1,Variant_B,India
usr_000320,2026-07-16,2026-07-16 03:16:48,Paid Search (Google),iOS,v2.5.2,Control_A,Canada
usr_000321,2026-06-08,2026-06-08 15:44:44,Meta Ads (Instagram),iOS,v2.5.3,Variant_B,Germany
usr_000322,2026-08-14,2026-08-14 05:46:07,Paid Search (Google),iOS,v2.5.3,Control_A,United Kingdom
usr_000323,2026-06-15,2026-06-15 02:09:18,Organic Search,iOS,v2.5.1,Variant_B,United Kingdom
usr_000324,2026-06-06,2026-06-06 18:23:58,Referral,Android,v2.5.2,Variant_B,India
usr_000325,2026-08-09,2026-08-09 14:17:16,Organic Search,Android,v2.5.2,Control_A,United Kingdom
usr_000326,2026-07-22,2026-07-22 09:34:46,Meta Ads (Instagram),Android,v2.5.1,Control_A,United States
usr_000327,2026-07-21,2026-07-21 18:50:12,Organic Search,iOS,v2.5.1,Variant_B,Canada
usr_000328,2026-07-15,2026-07-15 20:23:34,Organic Search,iOS,v2.5.1,Variant_B,Canada
usr_000329,2026-06-21,2026-06-21 21:25:42,Organic Search,Android,v2.5.1,Variant_B,United States
usr_000330,2026-08-26,2026-08-26 06:42:08,Influencer Campaign,iOS,v2.5.1,Variant_B,Germany
usr_000331,2026-07-18,2026-07-18 13:57:39,Meta Ads (Instagram),Android,v2.5.2,Control_A,United Kingdom
usr_000332,2026-06-11,2026-06-11 23:41:44,Organic Search,Android,v2.5.2,Variant_B,India
usr_000333,2026-08-07,2026-08-07 20:00:29,Meta Ads (Instagram),Android,v2.5.2,Control_A,India
usr_000334,2026-06-08,2026-06-08 08:54:46,Paid Search (Google),iOS,v2.5.3,Variant_B,United Kingdom
usr_000335,2026-08-07,2026-08-07 13:38:25,Meta Ads (Instagram),iOS,v2.5.3,Variant_B,United Kingdom
usr_000336,2026-07-09,2026-07-09 05:37:35,Organic Search,Android,v2.5.1,Control_A,United States
usr_000337,2026-08-23,2026-08-23 00:22:52,Meta Ads (Instagram),Android,v2.5.2,Variant_B,Canada
usr_000338,2026-07-29,2026-07-29 08:26:54,Referral,Android,v2.5.3,Variant_B,India
usr_000339,2026-08-02,2026-08-02 07:48:15,Organic Search,Android,v2.5.2,Control_A,Germany
usr_000340,2026-08-09,2026-08-09 11:43:45,Paid Search (Google),Android,v2.5.3,Variant_B,United Kingdom
usr_000341,2026-06-03,2026-06-03 20:25:29,Organic Search,Android,v2.5.1,Control_A,United Kingdom
usr_000342,2026-06-09,2026-06-09 12:23:33,Referral,iOS,v2.5.3,Variant_B,Germany
usr_000343,2026-06-22,2026-06-22 15:21:05,Meta Ads (Instagram),Android,v2.5.1,Variant_B,United States
usr_000344,2026-08-26,2026-08-26 21:50:09,Meta Ads (Instagram),iOS,v2.5.2,Variant_B,Germany
usr_000345,2026-08-12,2026-08-12 04:32:20,Meta Ads (Instagram),iOS,v2.5.3,Control_A,United Kingdom
usr_000346,2026-07-13,2026-07-13 05:36:53,Referral,Web,v3.1.0-web,Control_A,United Kingdom
usr_000347,2026-06-28,2026-06-28 04:56:32,Meta Ads (Instagram),Android,v2.5.3,Control_A,United States
usr_000348,2026-06-24,2026-06-24 17:56:22,Paid Search (Google),Android,v2.5.1,Variant_B,United States
usr_000349,2026-07-05,2026-07-05 09:53:27,Referral,Android,v2.5.3,Variant_B,Germany
usr_000350,2026-07-29,2026-07-29 11:03:03,Influencer Campaign,iOS,v2.5.2,Variant_B,India
usr_000351,2026-08-07,2026-08-07 08:27:00,Paid Search (Google),Web,v3.1.0-web,Control_A,India
usr_000352,2026-08-27,2026-08-27 12:10:56,Meta Ads (Instagram),Android,v2.5.3,Variant_B,United Kingdom
usr_000353,2026-08-24,2026-08-24 14:50:22,Paid Search (Google),iOS,v2.5.3,Control_A,India
usr_000354,2026-08-23,2026-08-23 01:12:48,Meta Ads (Instagram),iOS,v2.5.3,Variant_B,United Kingdom
usr_000355,2026-07-21,2026-07-21 15:21:48,Influencer Campaign,Android,v2.5.2,Control_A,India
usr_000356,2026-07-03,2026-07-03 21:29:03,Meta Ads (Instagram),Android,v2.5.2,Variant_B,United States
usr_000357,2026-08-03,2026-08-03 22:12:40,Organic Search,iOS,v2.5.1,Control_A,United States
usr_000358,2026-06-05,2026-06-05 03:24:24,Influencer Campaign,Android,v2.5.3,Control_A,United States
usr_000359,2026-06-16,2026-06-16 03:39:28,Organic Search,Android,v2.5.1,Control_A,United Kingdom
usr_000360,2026-08-12,2026-08-12 20:57:50,Paid Search (Google),Android,v2.5.3,Control_A,Germany
usr_000361,2026-06-23,2026-06-23 21:00:42,Paid Search (Google),Web,v3.1.0-web,Control_A,United Kingdom
usr_000362,2026-06-25,2026-06-25 22:56:56,Meta Ads (Instagram),Android,v2.5.2,Control_A,India
usr_000363,2026-08-06,2026-08-06 08:14:08,Meta Ads (Instagram),Android,v2.5.1,Control_A,United Kingdom
usr_000364,2026-06-14,2026-06-14 02:12:43,Meta Ads (Instagram),iOS,v2.5.3,Variant_B,Canada
usr_000365,2026-07-19,2026-07-19 01:27:38,Organic Search,Android,v2.5.1,Variant_B,India
usr_000366,2026-07-16,2026-07-16 12:43:46,Meta Ads (Instagram),iOS,v2.5.1,Variant_B,India
usr_000367,2026-06-04,2026-06-04 16:09:31,Referral,iOS,v2.5.3,Variant_B,India
usr_000368,2026-06-29,2026-06-29 13:47:16,Meta Ads (Instagram),iOS,v2.5.2,Control_A,India
usr_000369,2026-08-07,2026-08-07 02:36:05,Referral,Android,v2.5.3,Variant_B,Canada
usr_000370,2026-08-10,2026-08-10 09:47:39,Paid Search (Google),iOS,v2.5.1,Variant_B,Germany
usr_000371,2026-07-21,2026-07-21 00:13:56,Organic Search,Web,v3.1.0-web,Variant_B,Germany
usr_000372,2026-06-26,2026-06-26 14:14:16,Meta Ads (Instagram),Android,v2.5.1,Control_A,United Kingdom
usr_000373,2026-07-06,2026-07-06 18:56:48,Referral,iOS,v2.5.1,Variant_B,India
usr_000374,2026-07-06,2026-07-06 10:39:02,Meta Ads (Instagram),Web,v3.1.0-web,Variant_B,United Kingdom
usr_000375,2026-08-14,2026-08-14 02:01:48,Paid Search (Google),iOS,v2.5.1,Variant_B,Germany
usr_000376,2026-07-05,2026-07-05 10:23:33,Meta Ads (Instagram),iOS,v2.5.2,Control_A,India
usr_000377,2026-07-16,2026-07-16 16:06:40,Paid Search (Google),Android,v2.5.1,Control_A,United Kingdom
usr_000378,2026-07-13,2026-07-13 07:14:27,Meta Ads (Instagram),iOS,v2.5.2,Variant_B,United States
usr_000379,2026-06-24,2026-06-24 15:55:06,Organic Search,iOS,v2.5.3,Control_A,Canada
usr_000380,2026-07-12,2026-07-12 15:23:50,Meta Ads (Instagram),Web,v3.1.0-web,Variant_B,United Kingdom
usr_000381,2026-08-21,2026-08-21 11:09:39,Influencer Campaign,iOS,v2.5.1,Control_A,Canada
usr_000382,2026-07-27,2026-07-27 17:55:11,Organic Search,Web,v3.1.0-web,Control_A,United Kingdom
usr_000383,2026-06-10,2026-06-10 09:19:23,Referral,Android,v2.5.3,Control_A,United Kingdom
usr_000384,2026-07-27,2026-07-27 18:10:37,Meta Ads (Instagram),Android,v2.5.2,Variant_B,Canada
usr_000385,2026-06-15,2026-06-15 09:25:19,Influencer Campaign,iOS,v2.5.1,Control_A,India
usr_000386,2026-06-16,2026-06-16 06:30:44,Organic Search,Web,v3.1.0-web,Control_A,United States
usr_000387,2026-07-24,2026-07-24 13:05:59,Meta Ads (Instagram),Android,v2.5.2,Variant_B,United States
usr_000388,2026-06-24,2026-06-24 22:04:37,Paid Search (Google),Android,v2.5.2,Variant_B,Canada
usr_000389,2026-06-06,2026-06-06 02:46:28,Paid Search (Google),Android,v2.5.3,Variant_B,United Kingdom
usr_000390,2026-06-03,2026-06-03 21:53:01,Meta Ads (Instagram),Android,v2.5.3,Variant_B,United States
usr_000391,2026-08-02,2026-08-02 18:54:59,Meta Ads (Instagram),iOS,v2.5.3,Variant_B,United States
usr_000392,2026-06-01,2026-06-01 14:40:54,Meta Ads (Instagram),iOS,v2.5.3,Variant_B,United States
usr_000393,2026-07-06,2026-07-06 03:07:42,Meta Ads (Instagram),Android,v2.5.3,Control_A,Canada
usr_000394,2026-06-20,2026-06-20 05:42:46,Referral,iOS,v2.5.2,Variant_B,United States
usr_000395,2026-08-15,2026-08-15 01:03:59,Organic Search,iOS,v2.5.1,Variant_B,India
usr_000396,2026-08-21,2026-08-21 03:48:06,Meta Ads (Instagram),Android,v2.5.1,Control_A,United Kingdom
usr_000397,2026-08-19,2026-08-19 23:37:38,Meta Ads (Instagram),iOS,v2.5.1,Variant_B,India
usr_000398,2026-07-04,2026-07-04 05:48:49,Paid Search (Google),Android,v2.5.2,Control_A,Germany
usr_000399,2026-06-13,2026-06-13 09:29:19,Paid Search (Google),Android,v2.5.3,Variant_B,India
usr_000400,2026-08-14,2026-08-14 02:12:20,Organic Search,Android,v2.5.1,Control_A,Canada
usr_000401,2026-07-21,2026-07-21 04:52:21,Referral,Android,v2.5.2,Variant_B,Canada
usr_000402,2026-07-20,2026-07-20 01:34:25,Paid Search (Google),iOS,v2.5.2,Variant_B,United States
usr_000403,2026-06-03,2026-06-03 13:34:18,Organic Search,Android,v2.5.2,Control_A,United Kingdom
usr_000404,2026-06-17,2026-06-17 00:34:26,Paid Search (Google),Android,v2.5.2,Control_A,Germany
usr_000405,2026-08-25,2026-08-25 18:35:28,Influencer Campaign,Android,v2.5.3,Control_A,Germany
usr_000406,2026-07-29,2026-07-29 09:35:20,Referral,iOS,v2.5.2,Control_A,Germany
usr_000407,2026-06-15,2026-06-15 06:26:35,Referral,iOS,v2.5.2,Control_A,Germany
usr_000408,2026-06-04,2026-06-04 02:34:28,Organic Search,iOS,v2.5.3,Variant_B,India
usr_000409,2026-07-08,2026-07-08 13:37:05,Paid Search (Google),Android,v2.5.2,Variant_B,Germany
usr_000410,2026-08-22,2026-08-22 20:12:52,Meta Ads (Instagram),Android,v2.5.1,Control_A,Canada
usr_000411,2026-07-18,2026-07-18 08:53:06,Influencer Campaign,iOS,v2.5.2,Variant_B,India
usr_000412,2026-06-23,2026-06-23 04:37:06,Paid Search (Google),Android,v2.5.2,Variant_B,Canada
usr_000413,2026-06-27,2026-06-27 01:40:04,Meta Ads (Instagram),Android,v2.5.2,Variant_B,India
usr_000414,2026-08-01,2026-08-01 03:03:22,Meta Ads (Instagram),Android,v2.5.3,Control_A,India
usr_000415,2026-06-28,2026-06-28 07:35:55,Paid Search (Google),Web,v3.1.0-web,Control_A,India
usr_000416,2026-07-29,2026-07-29 07:48:24,Influencer Campaign,Android,v2.5.1,Control_A,Germany
usr_000417,2026-07-07,2026-07-07 02:27:14,Referral,iOS,v2.5.2,Control_A,Germany
usr_000418,2026-07-18,2026-07-18 04:52:53,Meta Ads (Instagram),Android,v2.5.1,Variant_B,United States
usr_000419,2026-07-29,2026-07-29 03:22:33,Organic Search,Web,v3.1.0-web,Variant_B,India
usr_000420,2026-06-21,2026-06-21 18:57:41,Organic Search,Web,v3.1.0-web,Variant_B,United Kingdom
usr_000421,2026-08-21,2026-08-21 14:55:59,Paid Search (Google),iOS,v2.5.1,Variant_B,Canada
usr_000422,2026-07-04,2026-07-04 22:20:45,Meta Ads (Instagram),Android,v2.5.2,Variant_B,India
usr_000423,2026-07-12,2026-07-12 06:31:50,Meta Ads (Instagram),iOS,v2.5.1,Control_A,India
usr_000424,2026-07-24,2026-07-24 08:11:45,Meta Ads (Instagram),Web,v3.1.0-web,Control_A,United Kingdom
usr_000425,2026-08-11,2026-08-11 03:00:43,Referral,Web,v3.1.0-web,Variant_B,Germany
usr_000426,2026-07-07,2026-07-07 23:33:38,Meta Ads (Instagram),Android,v2.5.2,Variant_B,United Kingdom
usr_000427,2026-07-14,2026-07-14 15:53:03,Meta Ads (Instagram),Android,v2.5.3,Control_A,India
usr_000428,2026-07-25,2026-07-25 05:25:36,Organic Search,Android,v2.5.1,Variant_B,Canada
usr_000429,2026-06-20,2026-06-20 23:29:32,Meta Ads (Instagram),iOS,v2.5.3,Variant_B,United Kingdom
usr_000430,2026-08-09,2026-08-09 19:07:12,Organic Search,iOS,v2.5.1,Variant_B,India
usr_000431,2026-07-23,2026-07-23 08:31:44,Meta Ads (Instagram),iOS,v2.5.2,Control_A,United Kingdom
usr_000432,2026-07-18,2026-07-18 18:18:09,Paid Search (Google),iOS,v2.5.3,Control_A,Canada
usr_000433,2026-06-08,2026-06-08 22:18:08,Meta Ads (Instagram),Android,v2.5.3,Variant_B,India
usr_000434,2026-06-25,2026-06-25 09:27:55,Paid Search (Google),Web,v3.1.0-web,Control_A,Canada
usr_000435,2026-06-24,2026-06-24 01:28:38,Organic Search,Android,v2.5.3,Control_A,India
usr_000436,2026-06-13,2026-06-13 05:36:27,Paid Search (Google),Android,v2.5.2,Variant_B,United States
usr_000437,2026-08-13,2026-08-13 00:26:11,Meta Ads (Instagram),iOS,v2.5.2,Variant_B,India
usr_000438,2026-08-25,2026-08-25 02:35:22,Paid Search (Google),Android,v2.5.2,Control_A,Canada
usr_000439,2026-08-22,2026-08-22 01:17:55,Meta Ads (Instagram),Web,v3.1.0-web,Variant_B,India
usr_000440,2026-07-30,2026-07-30 07:44:46,Influencer Campaign,Android,v2.5.1,Control_A,United States
usr_000441,2026-06-07,2026-06-07 06:03:54,Organic Search,Android,v2.5.1,Variant_B,United States
usr_000442,2026-06-10,2026-06-10 18:46:50,Paid Search (Google),iOS,v2.5.1,Variant_B,United Kingdom
usr_000443,2026-08-02,2026-08-02 19:53:42,Paid Search (Google),Android,v2.5.3,Control_A,United States
usr_000444,2026-08-08,2026-08-08 11:58:01,Paid Search (Google),Android,v2.5.1,Control_A,India
usr_000445,2026-06-27,2026-06-27 19:18:51,Meta Ads (Instagram),Android,v2.5.1,Variant_B,Germany
usr_000446,2026-07-10,2026-07-10 19:45:55,Organic Search,Android,v2.5.2,Control_A,United Kingdom
usr_000447,2026-06-21,2026-06-21 08:46:38,Influencer Campaign,Android,v2.5.1,Variant_B,India
usr_000448,2026-06-07,2026-06-07 02:20:41,Paid Search (Google),iOS,v2.5.2,Variant_B,Germany
usr_000449,2026-06-14,2026-06-14 19:48:44,Paid Search (Google),iOS,v2.5.2,Variant_B,India
usr_000450,2026-07-05,2026-07-05 19:51:42,Paid Search (Google),Web,v3.1.0-web,Variant_B,United States
usr_000451,2026-07-28,2026-07-28 14:39:52,Referral,iOS,v2.5.2,Variant_B,United States
usr_000452,2026-08-07,2026-08-07 15:44:13,Meta Ads (Instagram),iOS,v2.5.3,Control_A,United Kingdom
usr_000453,2026-07-28,2026-07-28 16:29:56,Meta Ads (Instagram),Android,v2.5.2,Control_A,Canada
usr_000454,2026-08-02,2026-08-02 10:21:39,Paid Search (Google),Android,v2.5.2,Variant_B,Germany
usr_000455,2026-06-19,2026-06-19 01:14:02,Meta Ads (Instagram),iOS,v2.5.1,Variant_B,Germany
usr_000456,2026-08-11,2026-08-11 04:08:19,Meta Ads (Instagram),Android,v2.5.3,Control_A,Germany
usr_000457,2026-07-19,2026-07-19 16:29:27,Paid Search (Google),Web,v3.1.0-web,Control_A,Germany
usr_000458,2026-07-09,2026-07-09 20:05:15,Organic Search,iOS,v2.5.2,Variant_B,United Kingdom
usr_000459,2026-06-27,2026-06-27 04:35:22,Organic Search,iOS,v2.5.1,Control_A,Canada
usr_000460,2026-08-14,2026-08-14 13:21:19,Influencer Campaign,iOS,v2.5.1,Control_A,United States
usr_000461,2026-06-18,2026-06-18 07:44:34,Meta Ads (Instagram),Web,v3.1.0-web,Control_A,United Kingdom
usr_000462,2026-07-06,2026-07-06 19:33:09,Paid Search (Google),iOS,v2.5.2,Variant_B,United States
usr_000463,2026-08-09,2026-08-09 17:32:54,Influencer Campaign,Android,v2.5.1,Variant_B,United States
usr_000464,2026-07-20,2026-07-20 10:05:50,Paid Search (Google),Android,v2.5.2,Variant_B,United States
usr_000465,2026-07-02,2026-07-02 19:43:51,Organic Search,iOS,v2.5.1,Control_A,India
usr_000466,2026-08-13,2026-08-13 10:18:44,Organic Search,iOS,v2.5.3,Variant_B,India
usr_000467,2026-07-27,2026-07-27 02:12:02,Organic Search,iOS,v2.5.1,Control_A,United States
usr_000468,2026-07-03,2026-07-03 13:25:21,Organic Search,iOS,v2.5.2,Control_A,Canada
usr_000469,2026-07-02,2026-07-02 21:06:39,Organic Search,iOS,v2.5.3,Control_A,United Kingdom
usr_000470,2026-08-08,2026-08-08 19:45:19,Referral,Android,v2.5.3,Variant_B,United Kingdom
usr_000471,2026-08-24,2026-08-24 07:08:00,Paid Search (Google),Android,v2.5.3,Variant_B,Canada
usr_000472,2026-08-25,2026-08-25 11:46:25,Meta Ads (Instagram),Android,v2.5.1,Variant_B,United States
usr_000473,2026-06-18,2026-06-18 23:21:32,Meta Ads (Instagram),Android,v2.5.1,Variant_B,Canada
usr_000474,2026-06-26,2026-06-26 00:39:57,Paid Search (Google),iOS,v2.5.2,Variant_B,Germany
usr_000475,2026-07-24,2026-07-24 08:18:52,Referral,Web,v3.1.0-web,Variant_B,Germany
usr_000476,2026-08-12,2026-08-12 15:20:43,Paid Search (Google),Android,v2.5.1,Control_A,Canada
usr_000477,2026-08-18,2026-08-18 03:24:11,Organic Search,iOS,v2.5.1,Variant_B,United Kingdom
usr_000478,2026-08-08,2026-08-08 02:59:00,Referral,Android,v2.5.2,Control_A,United Kingdom
usr_000479,2026-06-23,2026-06-23 16:19:08,Paid Search (Google),iOS,v2.5.1,Variant_B,Canada
usr_000480,2026-06-15,2026-06-15 21:55:45,Meta Ads (Instagram),iOS,v2.5.3,Variant_B,India
